# Dataset from the Fundamental Clustering Problem Suite proposed
# by A. Ultsch (2005) from the Marburg University, Germany
# Source: https://www.uni-marburg.de/fb12/arbeitsgruppen/datenbionik/data
# Ultsch A. (2005). Clustering with SOM: U*C, In: Proc. Workshop
# on Self-Organizing Maps, Paris, France, pp. 75-82.
-4.525252e-001	-8.907047e-001	2.300506e-002
6.528502e-001	-8.458747e-001	2.108445e-002
3.979041e-001	9.134504e-001	-1.390800e-003
9.523301e-002	1.054986e+000	6.280250e-003
5.239898e-001	-9.411040e-001	3.776228e-002
-2.629460e-002	1.004394e+000	2.179162e-002
4.245459e-001	9.081925e-001	-2.853240e-002
-9.914314e-001	-2.748777e-001	5.108846e-002
-1.012615e+000	-3.525550e-002	3.797960e-002
-7.304934e-001	-6.309835e-001	-3.121680e-002
8.791467e-001	3.461147e-001	4.394252e-002
-8.454329e-001	-4.586898e-001	8.494412e-002
-3.850727e-001	9.208952e-001	5.584770e-003
2.401671e-001	8.836523e-001	4.803932e-002
1.030956e+000	-2.602377e-001	7.270965e-002
8.711563e-001	5.018122e-001	-4.028960e-002
-1.017577e+000	-5.560900e-003	2.779346e-002
5.919266e-001	7.867122e-001	3.608653e-002
2.968938e-001	9.459822e-001	6.624520e-003
-8.315876e-001	-4.034080e-001	5.416447e-002
6.072732e-001	-7.823157e-001	-1.822490e-002
-7.116698e-001	-7.390734e-001	1.252387e-002
-5.372357e-001	8.592843e-001	1.968890e-003
-8.932135e-001	-4.196326e-001	-1.081590e-002
7.238223e-002	-9.132109e-001	4.862236e-002
5.794310e-001	8.187206e-001	-7.589000e-004
8.662957e-001	-4.956995e-001	5.959430e-003
-3.595167e-001	1.033110e+000	-1.630780e-002
-7.784818e-001	-6.028631e-001	-8.651450e-002
-9.786640e-002	-9.878286e-001	2.240619e-002
8.867942e-001	4.013573e-001	4.856408e-002
7.541975e-001	7.424313e-001	-1.787120e-002
1.054490e+000	-7.717400e-002	2.381608e-002
-2.053988e-001	-9.561935e-001	-3.057760e-002
7.970704e-001	5.505686e-001	3.127124e-002
8.066438e-001	6.291378e-001	-2.196600e-003
-7.220660e-002	1.009209e+000	-1.572490e-002
-4.150387e-001	-9.720700e-001	1.993414e-002
-8.318560e-002	1.085167e+000	3.599230e-002
5.075770e-001	-7.941202e-001	2.209442e-002
-2.381655e-001	9.057287e-001	-3.053240e-002
-6.344385e-001	6.892956e-001	-2.577160e-002
-8.517859e-001	-5.957510e-001	4.654770e-003
-5.734966e-001	-8.914041e-001	6.845987e-002
-7.232516e-001	7.123779e-001	3.184220e-002
-6.773800e-001	8.037861e-001	-5.211200e-003
-4.641712e-001	-9.693576e-001	-3.445960e-002
-7.108782e-001	-7.607005e-001	-6.820990e-002
6.119706e-001	8.453011e-001	-1.680750e-002
-5.804743e-001	-7.458711e-001	-3.984320e-002
1.699191e-001	-9.753816e-001	1.324840e-002
7.689811e-001	-6.223750e-001	-1.362080e-002
-2.929491e-001	-9.795689e-001	1.718237e-002
-2.086039e-001	-1.001468e+000	1.579961e-002
2.997382e-001	-9.647487e-001	3.094210e-003
-3.166830e-002	-1.044972e+000	1.082174e-002
2.230901e-001	-9.750819e-001	1.375148e-002
9.099784e-001	-4.843764e-001	-1.552840e-002
3.913913e-001	8.843374e-001	-2.755080e-002
-9.952396e-001	-5.683500e-002	3.616623e-002
-1.025552e+000	2.438884e-002	9.369550e-002
-5.743650e-002	1.009172e+000	8.571790e-003
7.787806e-001	6.906266e-001	-3.712310e-002
5.150449e-001	8.358649e-001	-2.680560e-002
-9.675723e-001	1.169850e-001	-8.161020e-002
-8.908005e-001	-5.022659e-001	-3.401300e-002
-1.052795e+000	-1.772752e-001	-1.030160e-002
-1.170348e-001	1.059045e+000	-4.304650e-002
-6.519069e-001	7.238578e-001	1.769686e-002
7.757394e-001	-6.810511e-001	-9.876000e-004
3.938390e-001	9.388235e-001	-2.461700e-002
4.914811e-001	8.681676e-001	2.460110e-003
-1.029800e+000	-3.099082e-001	1.735720e-003
2.242573e-001	-9.394940e-001	-3.198800e-002
-8.970434e-001	4.742951e-001	2.297543e-002
-7.381823e-001	6.463259e-001	-4.712910e-002
4.326408e-002	1.024984e+000	1.620920e-003
6.332079e-001	7.825192e-001	7.239370e-003
-9.877009e-001	-3.346106e-001	-4.107500e-003
-6.260111e-001	7.461640e-001	8.821380e-002
9.284858e-001	5.211704e-001	6.636477e-002
9.288368e-001	3.225315e-001	4.703509e-002
5.494481e-001	-8.704403e-001	1.046321e-002
3.124920e-001	-9.021570e-001	-2.087010e-002
3.788501e-001	-9.361303e-001	2.969211e-002
-6.153127e-001	-9.063245e-001	-1.776390e-002
9.138843e-001	-5.754019e-001	1.075579e-002
-7.303754e-001	7.034292e-001	1.048837e-002
-1.067262e+000	-5.468800e-002	-4.295600e-002
9.489682e-001	-2.445810e-001	-1.919000e-004
-1.713969e-001	-9.744681e-001	1.154753e-002
-5.898640e-002	9.295416e-001	-7.182010e-002
4.990586e-001	8.236492e-001	5.885493e-002
3.550708e-001	-8.948407e-001	-8.477690e-002
4.710227e-001	8.511497e-001	-6.129200e-002
-7.010316e-001	7.238472e-001	-3.470310e-002
-9.865252e-001	-1.712758e-001	-9.419000e-004
7.607547e-001	-5.345846e-001	-1.582750e-002
-5.738816e-001	-7.696180e-001	-2.144000e-002
9.270662e-001	1.006509e-001	3.652247e-002
5.788690e-001	-7.721276e-001	3.427950e-003
-6.539927e-001	7.634713e-001	4.445028e-002
4.269167e-001	8.369188e-001	-3.786360e-002
1.041257e+000	4.925253e-002	8.134313e-002
-9.785518e-001	-5.051860e-002	-9.015300e-003
3.977546e-001	8.860607e-001	-1.077110e-002
8.899992e-001	5.716280e-001	6.580374e-002
8.692806e-001	-4.194305e-001	2.704047e-002
-2.447104e-001	9.252068e-001	-1.893270e-002
9.361010e-001	1.209278e-001	4.459000e-003
-8.148593e-001	5.855374e-001	-5.735820e-002
-9.705409e-001	2.927853e-001	-9.568300e-003
-2.825028e-001	-9.980890e-001	-3.748550e-002
9.065384e-001	-4.166981e-001	-3.654000e-004
7.279068e-001	6.828516e-001	-3.368900e-003
-9.411380e-002	9.885787e-001	-1.102910e-002
4.283836e-001	-9.445792e-001	-3.446550e-002
-7.962189e-001	-5.924116e-001	2.493980e-002
2.138914e-001	-9.747726e-001	-1.050080e-002
-6.636963e-001	7.707521e-001	7.392181e-002
-3.056799e-001	8.571669e-001	3.425650e-003
1.030233e+000	2.237844e-001	5.934804e-002
8.969428e-001	-2.808418e-001	5.280012e-002
8.569028e-001	3.923910e-001	5.079991e-002
-8.865306e-001	4.850658e-001	-6.299020e-002
1.169559e-001	-9.904328e-001	4.477910e-003
-9.426945e-001	-3.353657e-001	-3.586400e-003
-8.961589e-001	-4.528128e-001	3.698000e-004
3.445988e-001	-9.538531e-001	3.660140e-002
-6.866495e-001	7.026338e-001	-8.214610e-002
2.929296e-001	-9.727051e-001	8.992220e-003
-1.010291e+000	-6.005400e-003	-2.891510e-002
-1.841420e-001	-9.294694e-001	-1.108600e-002
1.035673e+000	-4.311840e-002	8.144413e-002
6.415739e-001	-8.476114e-001	-7.668400e-002
-8.017080e-002	-9.501550e-001	-2.171200e-003
-3.147873e-001	9.773532e-001	5.544071e-002
9.675598e-001	2.916836e-001	8.126896e-002
-8.922702e-001	-3.758196e-001	1.993218e-002
4.362592e-001	-9.196537e-001	-2.281950e-002
-2.017404e-001	1.022412e+000	5.488388e-002
-8.861998e-001	5.755693e-001	-6.184200e-003
-6.067962e-001	-7.956248e-001	-9.598300e-003
8.978401e-001	-3.494042e-001	-1.550580e-002
6.368266e-001	7.571368e-001	1.472598e-002
8.540821e-001	-4.669925e-001	6.688469e-002
8.954814e-001	2.036137e-001	-3.946950e-002
-7.769882e-001	6.470632e-001	3.396865e-002
8.863655e-001	-5.043673e-001	2.329869e-002
-5.083488e-001	-8.598643e-001	5.973500e-004
3.925786e-001	9.340613e-001	5.509504e-002
8.106082e-001	-4.828015e-001	-4.424530e-002
9.269958e-001	3.424513e-001	3.581956e-002
5.689212e-001	-7.458152e-001	-7.295740e-002
8.718963e-001	3.148957e-001	-5.393210e-002
2.041390e-001	9.767487e-001	3.075248e-002
9.148624e-001	-4.709952e-001	-8.917130e-002
-4.498870e-001	8.899445e-001	2.069098e-002
-9.166571e-001	-4.619573e-001	-7.236680e-002
4.079420e-001	-9.186377e-001	1.516105e-002
8.167041e-001	5.129040e-001	4.933635e-002
9.243759e-001	-4.781375e-001	2.505260e-003
-1.106222e-001	9.905781e-001	8.166990e-003
-9.641203e-001	1.407473e-001	4.709103e-002
6.052268e-001	-8.887156e-001	-3.369200e-002
-8.175051e-001	-5.529537e-001	-3.563780e-002
8.372463e-001	5.350288e-001	9.561300e-003
-8.061915e-001	-6.093717e-001	2.652331e-002
3.554443e-001	-9.437524e-001	-7.558100e-003
2.894003e-001	9.593199e-001	-7.966000e-004
-7.287544e-001	-7.325371e-001	9.232039e-002
9.310070e-001	3.527424e-002	3.566583e-002
9.903189e-001	-6.171500e-003	2.731654e-002
-4.192207e-001	8.633407e-001	1.092947e-002
-6.395701e-001	8.382642e-001	2.392218e-002
-1.003214e+000	-6.559310e-002	9.474010e-002
-7.168918e-001	-7.080120e-001	5.961081e-002
8.855559e-001	-4.724666e-001	-7.267760e-002
-3.704300e-002	-1.000509e+000	4.464802e-002
-7.894323e-001	-6.127975e-001	3.781060e-003
8.721890e-002	-1.004930e+000	6.913141e-002
-8.390120e-001	-5.516946e-001	1.181920e-003
7.531964e-001	-5.299208e-001	3.398060e-003
3.101780e-002	-1.020277e+000	6.031104e-002
-7.361953e-001	6.539974e-001	-9.850320e-002
3.812882e-001	-9.265354e-001	-4.888040e-002
-9.036480e-001	-3.102941e-001	-6.076380e-002
8.903593e-001	4.020455e-001	9.175167e-002
-9.208362e-001	-2.806829e-001	-3.920010e-002
6.022197e-001	-8.775923e-001	6.367300e-002
-2.716924e-001	-9.763059e-001	5.270111e-002
-9.883425e-001	-3.991400e-002	3.734058e-002
-4.781066e-001	8.670873e-001	-5.836200e-003
-9.949707e-001	-1.487600e-001	-1.828810e-002
4.715608e-001	8.294519e-001	-7.430200e-002
1.017783e+000	-7.311430e-002	5.623087e-002
-1.971963e-001	-9.408268e-001	2.301200e-002
-9.467975e-001	1.147495e-001	-3.682470e-002
9.022108e-001	5.566423e-001	4.150210e-003
-7.755664e-001	-7.186656e-001	-4.016690e-002
4.772231e-001	-8.739870e-001	-2.615700e-002
-1.015976e+000	-1.790994e-001	7.498300e-002
6.925607e-001	6.321898e-001	5.827533e-002
-4.588836e-001	9.291012e-001	3.059828e-002
1.188605e-001	-1.081263e+000	3.850651e-002
8.366917e-001	5.030215e-001	6.796730e-002
-8.106366e-001	6.715391e-001	5.200500e-004
8.829255e-001	4.701936e-001	4.143600e-004
1.070633e+000	-1.242070e-002	-2.181140e-002
-6.517914e-001	-7.921946e-001	4.200751e-002
-9.906625e-001	-2.479460e-002	-9.540520e-002
-3.147039e-001	-8.824713e-001	-1.834920e-002
-4.445942e-001	-9.264207e-001	6.500786e-002
7.827529e-001	-5.730028e-001	8.307680e-003
8.604859e-002	1.064891e+000	-7.045180e-002
-1.619818e-001	-9.867987e-001	7.293500e-004
-1.004771e+000	2.411631e-001	9.013502e-002
-9.150786e-001	-1.338567e-001	-5.608420e-002
5.360972e-001	8.762260e-001	2.449636e-002
7.688923e-001	6.917978e-001	6.084953e-002
-2.069580e-002	-1.079193e+000	2.294882e-002
8.923934e-001	-4.637655e-001	7.664310e-003
3.258660e-001	9.995852e-001	1.091944e-002
7.032383e-002	1.003159e+000	-1.687890e-002
-9.525768e-001	-3.618290e-002	-3.179520e-002
-1.062538e+000	1.041366e-001	4.840984e-002
6.590860e-001	-6.818433e-001	5.616286e-002
6.263126e-001	-8.114909e-001	-2.244640e-002
-9.382713e-001	-1.759027e-001	-3.861900e-002
-6.697871e-001	-6.517938e-001	1.582675e-002
-6.326931e-001	8.163546e-001	2.131273e-002
3.447057e-001	-8.768006e-001	-6.793050e-002
-4.586594e-001	-8.286213e-001	6.920815e-002
8.269269e-001	-6.712440e-001	-3.860000e-003
-4.040283e-001	-9.074780e-001	6.153040e-002
-9.781378e-001	-2.400336e-001	-2.254400e-003
-7.022534e-001	6.901054e-001	2.824615e-002
5.198099e-001	-9.463645e-001	-1.232660e-002
7.643760e-001	6.510917e-001	-8.154800e-003
